onset	duration	sample	trial_type	response_time	stim_file	value	HED	face_type	event_type	event_order	trial_dist	time_dist
443.2003636364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
445.6740000000	n/a	n/a	famous_second_late	n/a	f048.bmp	7	n/a	famous	faces	2	11	35.4636
446.3167272727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
448.7149090909	n/a	n/a	scrambled_new	n/a	s059.bmp	17	n/a	scrambled	faces	1	0	0
449.4049090909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
452.0221818182	n/a	n/a	scrambled_second_early	n/a	s059.bmp	18	n/a	scrambled	faces	2	1	3.3073
452.6967272727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
455.2630909091	n/a	n/a	scrambled_new	n/a	s064.bmp	17	n/a	scrambled	faces	1	0	0
455.8176363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
458.4203636364	n/a	n/a	unfamiliar_new	n/a	u071.bmp	13	n/a	unfamiliar	faces	1	0	0
459.1203636364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
461.6612727273	n/a	n/a	unfamiliar_new	n/a	u122.bmp	13	n/a	unfamiliar	faces	1	0	0
462.4394545455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
464.8185454545	n/a	n/a	unfamiliar_second_early	n/a	u122.bmp	14	n/a	unfamiliar	faces	2	1	3.1573
465.7076363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
468.0758181818	n/a	n/a	scrambled_second_late	n/a	s026.bmp	19	n/a	scrambled	faces	2	9	28.8
468.8721818182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
471.3003636364	n/a	n/a	unfamiliar_new	n/a	u063.bmp	13	n/a	unfamiliar	faces	1	0	0
471.8249090909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
474.5576363636	n/a	n/a	famous_second_late	n/a	f026.bmp	7	n/a	famous	faces	2	10	31.9736
475.1567272727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
477.6812727273	n/a	n/a	scrambled_new	n/a	s108.bmp	17	n/a	scrambled	faces	1	0	0
478.2803636364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
480.8721818182	n/a	n/a	unfamiliar_new	n/a	u015.bmp	13	n/a	unfamiliar	faces	1	0	0
481.4367272727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
484.0130909091	n/a	n/a	unfamiliar_second_early	n/a	u015.bmp	14	n/a	unfamiliar	faces	2	1	3.1409
484.4712727273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
487.1194545455	n/a	n/a	scrambled_second_late	n/a	s064.bmp	19	n/a	scrambled	faces	2	10	31.8564
487.8376363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
491.9980000000	n/a	n/a	boundary	n/a	n/a	0	n/a	n/a	n/a	0	0	0
521.8303636364	n/a	n/a	famous_new	n/a	f087.bmp	5	n/a	famous	faces	1	0	0
522.3630909091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
524.8703636364	n/a	n/a	scrambled_new	n/a	s097.bmp	17	n/a	scrambled	faces	1	0	0
525.4285454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
527.9776363636	n/a	n/a	famous_new	n/a	f066.bmp	5	n/a	famous	faces	1	0	0
528.6403636364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
531.1185454545	n/a	n/a	famous_second_early	n/a	f066.bmp	6	n/a	famous	faces	2	1	3.1409
531.6121818182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
534.2758181818	n/a	n/a	famous_new	n/a	f089.bmp	5	n/a	famous	faces	1	0	0
535.0276363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
537.4667272727	n/a	n/a	scrambled_new	n/a	s078.bmp	17	n/a	scrambled	faces	1	0	0
538.0894545455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
540.6403636364	n/a	n/a	scrambled_second_early	n/a	s078.bmp	18	n/a	scrambled	faces	2	1	3.1736
541.2467272727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
543.7640000000	n/a	n/a	scrambled_new	n/a	s003.bmp	17	n/a	scrambled	faces	1	0	0
544.3867272727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
546.9712727273	n/a	n/a	scrambled_second_early	n/a	s003.bmp	18	n/a	scrambled	faces	2	1	3.2073
547.5176363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
550.0285454545	n/a	n/a	famous_second_late	n/a	f087.bmp	7	n/a	famous	faces	2	9	28.1982
550.5721818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
553.2030909091	n/a	n/a	famous_new	n/a	f025.bmp	5	n/a	famous	faces	1	0	0
553.8194545455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
556.2440000000	n/a	n/a	famous_second_early	n/a	f025.bmp	6	n/a	famous	faces	2	1	3.0409
556.8721818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
559.5340000000	n/a	n/a	scrambled_second_late	n/a	s097.bmp	19	n/a	scrambled	faces	2	11	34.6636
560.1785454545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
562.5912727273	n/a	n/a	scrambled_new	n/a	s135.bmp	17	n/a	scrambled	faces	1	0	0
563.1558181818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
565.7812727273	n/a	n/a	scrambled_second_early	n/a	s135.bmp	18	n/a	scrambled	faces	2	1	3.19
566.4476363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
569.1058181818	n/a	n/a	scrambled_new	n/a	s106.bmp	17	n/a	scrambled	faces	1	0	0
570.0358181818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
572.2467272727	n/a	n/a	scrambled_second_early	n/a	s106.bmp	18	n/a	scrambled	faces	2	1	3.1409
573.0876363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
575.4712727273	n/a	n/a	famous_second_late	n/a	f089.bmp	7	n/a	famous	faces	2	13	41.1955
576.1985454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
578.5440000000	n/a	n/a	famous_new	n/a	f140.bmp	5	n/a	famous	faces	1	0	0
579.2585454545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
581.7012727273	n/a	n/a	unfamiliar_new	n/a	u146.bmp	13	n/a	unfamiliar	faces	1	0	0
582.3721818182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
584.7585454545	n/a	n/a	unfamiliar_second_early	n/a	u146.bmp	14	n/a	unfamiliar	faces	2	1	3.0573
585.4149090909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
587.9830909091	n/a	n/a	scrambled_new	n/a	s102.bmp	17	n/a	scrambled	faces	1	0	0
588.8240000000	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
591.1230909091	n/a	n/a	unfamiliar_new	n/a	u012.bmp	13	n/a	unfamiliar	faces	1	0	0
591.8140000000	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
594.2976363636	n/a	n/a	unfamiliar_second_early	n/a	u012.bmp	14	n/a	unfamiliar	faces	2	1	3.1745
595.0712727273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
597.3376363636	n/a	n/a	unfamiliar_new	n/a	u003.bmp	13	n/a	unfamiliar	faces	1	0	0
598.0749090909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
600.4285454545	n/a	n/a	unfamiliar_new	n/a	u119.bmp	13	n/a	unfamiliar	faces	1	0	0
601.1412727273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
603.4185454545	n/a	n/a	unfamiliar_second_early	n/a	u119.bmp	14	n/a	unfamiliar	faces	2	1	2.99
604.1376363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
606.5421818182	n/a	n/a	famous_second_late	n/a	f140.bmp	7	n/a	famous	faces	2	9	27.9982
607.2258181818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
609.6003636364	n/a	n/a	famous_new	n/a	f118.bmp	5	n/a	famous	faces	1	0	0
610.3576363636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
612.7903636364	n/a	n/a	scrambled_new	n/a	s020.bmp	17	n/a	scrambled	faces	1	0	0
613.4585454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
616.0140000000	n/a	n/a	scrambled_second_late	n/a	s102.bmp	19	n/a	scrambled	faces	2	9	28.0309
616.7767272727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
619.3385454545	n/a	n/a	famous_new	n/a	f017.bmp	5	n/a	famous	faces	1	0	0
620.0094545455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
622.5621818182	n/a	n/a	scrambled_new	n/a	s025.bmp	17	n/a	scrambled	faces	1	0	0
623.3503636364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
625.8703636364	n/a	n/a	unfamiliar_second_late	n/a	u003.bmp	15	n/a	unfamiliar	faces	2	9	28.5327
626.4849090909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
628.9440000000	n/a	n/a	scrambled_new	n/a	s095.bmp	17	n/a	scrambled	faces	1	0	0
629.6630909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
632.1512727273	n/a	n/a	scrambled_new	n/a	s050.bmp	17	n/a	scrambled	faces	1	0	0
632.8676363636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
635.2749090909	n/a	n/a	scrambled_second_early	n/a	s050.bmp	18	n/a	scrambled	faces	2	1	3.1236
635.9012727273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
638.4494545455	n/a	n/a	famous_second_late	n/a	f118.bmp	7	n/a	famous	faces	2	9	28.8491
639.1721818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
641.6067272727	n/a	n/a	unfamiliar_new	n/a	u142.bmp	13	n/a	unfamiliar	faces	1	0	0
642.2030909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
644.8976363636	n/a	n/a	scrambled_second_late	n/a	s020.bmp	19	n/a	scrambled	faces	2	10	32.1073
645.5303636364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
648.0876363636	n/a	n/a	famous_new	n/a	f074.bmp	5	n/a	famous	faces	1	0	0
648.9140000000	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
651.2785454545	n/a	n/a	famous_second_early	n/a	f074.bmp	6	n/a	famous	faces	2	1	3.1909
652.0067272727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
654.3858181818	n/a	n/a	famous_second_late	n/a	f017.bmp	7	n/a	famous	faces	2	11	35.0473
655.1021818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
657.5094545455	n/a	n/a	famous_new	n/a	f019.bmp	5	n/a	famous	faces	1	0	0
658.1430909091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
660.6503636364	n/a	n/a	scrambled_second_late	n/a	s025.bmp	19	n/a	scrambled	faces	2	12	38.0882
661.2240000000	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
663.8412727273	n/a	n/a	famous_new	n/a	f004.bmp	5	n/a	famous	faces	1	0	0
664.4785454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
667.0312727273	n/a	n/a	famous_second_early	n/a	f004.bmp	6	n/a	famous	faces	2	1	3.19
667.6203636364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
670.3240000000	n/a	n/a	scrambled_second_late	n/a	s095.bmp	19	n/a	scrambled	faces	2	13	41.38
670.8994545455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
673.4794545455	n/a	n/a	scrambled_new	n/a	s077.bmp	17	n/a	scrambled	faces	1	0	0
674.3012727273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
676.6367272727	n/a	n/a	scrambled_second_early	n/a	s077.bmp	18	n/a	scrambled	faces	2	1	3.1573
677.2040000000	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
679.7112727273	n/a	n/a	famous_new	n/a	f081.bmp	5	n/a	famous	faces	1	0	0
680.3912727273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
683.0185454545	n/a	n/a	unfamiliar_second_late	n/a	u142.bmp	15	n/a	unfamiliar	faces	2	13	41.4118
683.6476363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
686.0758181818	n/a	n/a	scrambled_new	n/a	s132.bmp	17	n/a	scrambled	faces	1	0	0
686.7567272727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
689.2158181818	n/a	n/a	scrambled_second_early	n/a	s132.bmp	18	n/a	scrambled	faces	2	1	3.14
689.7630909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
692.3067272727	n/a	n/a	famous_new	n/a	f005.bmp	5	n/a	famous	faces	1	0	0
692.8830909091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
695.5812727273	n/a	n/a	famous_second_early	n/a	f005.bmp	6	n/a	famous	faces	2	1	3.2745
696.0221818182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
698.6549090909	n/a	n/a	famous_second_late	n/a	f019.bmp	7	n/a	famous	faces	2	13	41.1455
699.2512727273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
701.8449090909	n/a	n/a	scrambled_new	n/a	s069.bmp	17	n/a	scrambled	faces	1	0	0
702.3894545455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
704.9194545455	n/a	n/a	famous_new	n/a	f148.bmp	5	n/a	famous	faces	1	0	0
705.6330909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
708.1594545455	n/a	n/a	scrambled_new	n/a	s148.bmp	17	n/a	scrambled	faces	1	0	0
708.8430909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
711.2003636364	n/a	n/a	scrambled_second_early	n/a	s148.bmp	18	n/a	scrambled	faces	2	1	3.0409
711.9230909091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
714.3576363636	n/a	n/a	famous_second_late	n/a	f081.bmp	7	n/a	famous	faces	2	11	34.6464
714.9949090909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
717.4312727273	n/a	n/a	famous_new	n/a	f098.bmp	5	n/a	famous	faces	1	0	0
718.2221818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
720.7558181818	n/a	n/a	famous_new	n/a	f041.bmp	5	n/a	famous	faces	1	0	0
721.2903636364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
724.1130909091	n/a	n/a	unfamiliar_new	n/a	u103.bmp	13	n/a	unfamiliar	faces	1	0	0
724.9158181818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
727.2540000000	n/a	n/a	scrambled_second_late	n/a	s069.bmp	19	n/a	scrambled	faces	2	8	25.4091
727.8358181818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
730.3940000000	n/a	n/a	scrambled_new	n/a	s103.bmp	17	n/a	scrambled	faces	1	0	0
731.0730909091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
733.4176363636	n/a	n/a	famous_second_late	n/a	f148.bmp	7	n/a	famous	faces	2	9	28.4982
734.1612727273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
736.6085454545	n/a	n/a	unfamiliar_new	n/a	u052.bmp	13	n/a	unfamiliar	faces	1	0	0
737.2949090909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
739.9176363636	n/a	n/a	scrambled_new	n/a	s074.bmp	17	n/a	scrambled	faces	1	0	0
740.6176363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
743.2076363636	n/a	n/a	famous_second_late	n/a	f098.bmp	7	n/a	famous	faces	2	8	25.7764
743.8258181818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
746.3649090909	n/a	n/a	unfamiliar_new	n/a	u007.bmp	13	n/a	unfamiliar	faces	1	0	0
746.9849090909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
749.5894545455	n/a	n/a	famous_second_late	n/a	f041.bmp	7	n/a	famous	faces	2	9	28.8336
750.2203636364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
752.6294545455	n/a	n/a	scrambled_new	n/a	s081.bmp	17	n/a	scrambled	faces	1	0	0
753.2594545455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
755.6194545455	n/a	n/a	unfamiliar_second_late	n/a	u103.bmp	15	n/a	unfamiliar	faces	2	10	31.5064
756.2103636364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
758.7594545455	n/a	n/a	unfamiliar_new	n/a	u053.bmp	13	n/a	unfamiliar	faces	1	0	0
759.2803636364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
761.9340000000	n/a	n/a	unfamiliar_second_early	n/a	u053.bmp	14	n/a	unfamiliar	faces	2	1	3.1745
762.7094545455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
765.1749090909	n/a	n/a	scrambled_second_late	n/a	s103.bmp	19	n/a	scrambled	faces	2	11	34.7809
765.6840000000	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
768.4158181818	n/a	n/a	famous_new	n/a	f109.bmp	5	n/a	famous	faces	1	0	0
769.1367272727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
771.6058181818	n/a	n/a	unfamiliar_second_late	n/a	u052.bmp	15	n/a	unfamiliar	faces	2	11	34.9973
772.1730909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
774.7130909091	n/a	n/a	scrambled_new	n/a	s045.bmp	17	n/a	scrambled	faces	1	0	0
775.3440000000	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
778.0540000000	n/a	n/a	scrambled_second_early	n/a	s045.bmp	18	n/a	scrambled	faces	2	1	3.3409
778.7985454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
781.1949090909	n/a	n/a	scrambled_second_late	n/a	s074.bmp	19	n/a	scrambled	faces	2	13	41.2773
782.0321818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
784.3694545455	n/a	n/a	famous_new	n/a	f036.bmp	5	n/a	famous	faces	1	0	0
785.1094545455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
787.4421818182	n/a	n/a	famous_second_early	n/a	f036.bmp	6	n/a	famous	faces	2	1	3.0727
788.0240000000	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
790.5330909091	n/a	n/a	unfamiliar_second_late	n/a	u007.bmp	15	n/a	unfamiliar	faces	2	14	44.1682
791.1721818182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
793.7403636364	n/a	n/a	unfamiliar_new	n/a	u029.bmp	13	n/a	unfamiliar	faces	1	0	0
794.4312727273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
796.8640000000	n/a	n/a	unfamiliar_second_early	n/a	u029.bmp	14	n/a	unfamiliar	faces	2	1	3.1236
797.4803636364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
799.8712727273	n/a	n/a	scrambled_second_late	n/a	s081.bmp	19	n/a	scrambled	faces	2	15	47.2418
800.6530909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
802.9949090909	n/a	n/a	unfamiliar_new	n/a	u042.bmp	13	n/a	unfamiliar	faces	1	0	0
803.9021818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
806.1521818182	n/a	n/a	unfamiliar_second_early	n/a	u042.bmp	14	n/a	unfamiliar	faces	2	1	3.1573
807.0640000000	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
809.4094545455	n/a	n/a	scrambled_new	n/a	s052.bmp	17	n/a	scrambled	faces	1	0	0
810.1876363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
812.5003636364	n/a	n/a	scrambled_second_early	n/a	s052.bmp	18	n/a	scrambled	faces	2	1	3.0909
813.1767272727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
815.7576363636	n/a	n/a	famous_second_late	n/a	f109.bmp	7	n/a	famous	faces	2	15	47.3418
816.6440000000	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
818.9321818182	n/a	n/a	famous_new	n/a	f023.bmp	5	n/a	famous	faces	1	0	0
819.4649090909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
822.0221818182	n/a	n/a	famous_second_early	n/a	f023.bmp	6	n/a	famous	faces	2	1	3.09
822.5785454545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
825.3467272727	n/a	n/a	unfamiliar_new	n/a	u072.bmp	13	n/a	unfamiliar	faces	1	0	0
826.0940000000	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
828.5703636364	n/a	n/a	unfamiliar_second_early	n/a	u072.bmp	14	n/a	unfamiliar	faces	2	1	3.2236
829.1603636364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
831.7276363636	n/a	n/a	scrambled_new	n/a	s091.bmp	17	n/a	scrambled	faces	1	0	0
832.4294545455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
834.9694545455	n/a	n/a	unfamiliar_new	n/a	u117.bmp	13	n/a	unfamiliar	faces	1	0	0
835.6130909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
837.9921818182	n/a	n/a	unfamiliar_second_early	n/a	u117.bmp	14	n/a	unfamiliar	faces	2	1	3.0227
838.8776363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
841.2167272727	n/a	n/a	unfamiliar_new	n/a	u068.bmp	13	n/a	unfamiliar	faces	1	0	0
841.8976363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
844.2740000000	n/a	n/a	unfamiliar_new	n/a	u140.bmp	13	n/a	unfamiliar	faces	1	0	0
844.9012727273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
847.5140000000	n/a	n/a	unfamiliar_new	n/a	u024.bmp	13	n/a	unfamiliar	faces	1	0	0
848.1585454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
850.8221818182	n/a	n/a	scrambled_new	n/a	s121.bmp	17	n/a	scrambled	faces	1	0	0
851.5585454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
854.0958181818	n/a	n/a	scrambled_second_late	n/a	s091.bmp	19	n/a	scrambled	faces	2	7	22.3682
854.9121818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
857.1876363636	n/a	n/a	famous_new	n/a	f013.bmp	5	n/a	famous	faces	1	0	0
857.8012727273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
860.2776363636	n/a	n/a	famous_second_early	n/a	f013.bmp	6	n/a	famous	faces	2	1	3.09
860.7049090909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
863.2676363636	n/a	n/a	unfamiliar_new	n/a	u013.bmp	13	n/a	unfamiliar	faces	1	0	0
863.8785454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
866.5585454545	n/a	n/a	unfamiliar_second_late	n/a	u068.bmp	15	n/a	unfamiliar	faces	2	8	25.3418
867.1821818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
869.8658181818	n/a	n/a	unfamiliar_new	n/a	u102.bmp	13	n/a	unfamiliar	faces	1	0	0
870.6140000000	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
873.1730909091	n/a	n/a	unfamiliar_second_late	n/a	u140.bmp	15	n/a	unfamiliar	faces	2	9	28.8991
873.8240000000	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
876.2476363636	n/a	n/a	unfamiliar_new	n/a	u127.bmp	13	n/a	unfamiliar	faces	1	0	0
876.8485454545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
879.3712727273	n/a	n/a	unfamiliar_second_late	n/a	u024.bmp	15	n/a	unfamiliar	faces	2	10	31.8573
880.3130909091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
882.4112727273	n/a	n/a	unfamiliar_new	n/a	u040.bmp	13	n/a	unfamiliar	faces	1	0	0
883.1576363636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
885.5858181818	n/a	n/a	unfamiliar_second_early	n/a	u040.bmp	14	n/a	unfamiliar	faces	2	1	3.1745
886.0812727273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
888.7258181818	n/a	n/a	scrambled_second_late	n/a	s121.bmp	19	n/a	scrambled	faces	2	12	37.9036
889.4421818182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
892.0003636364	n/a	n/a	unfamiliar_new	n/a	u006.bmp	13	n/a	unfamiliar	faces	1	0	0
892.8867272727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
